Start of new run - 12/12/2011 6:53:31 PM
n	 fitness	 s1	 s2	 s3	 Vs1	 Vs2	 Vs3
1	0.30715287517532	200	69.889924846794	120.62290315533	40.889540416752	27.932721061177	41.582709304341
2	0.29624478442281	41.984079215241	72.353902336407	57.645245094743	41.984079215241	36.293011573675	57.645245094743
3	0.26487252124646	200	109.16755823109	200	93.464542916439	15.649319815283	69.307525287907
4	0.32514450867052	200	86.5951796129	200	128.81282881661	70.608138296974	58.978680286268
5	0.30589849108368	138.4107959379	137.25114423425	151.8090229235	70.259115276119	-9.9312813394748	63.180547753425
6	0.29268292682927	164.37484014873	142.46941201636	65.587790553053	99.503215223735	41.836485574112	61.273111981323
7	0.31494920174165	6.6408158980849	0	200	6.6408158980849	-17.485098198881	17.927020528377
8	0.28882438316401	200	106.77564323161	192.74047514557	22.574837453085	21.64344432793	-0.99289250458693
9	0.28591549295775	200	26.442104145716	200	22.454878868399	11.30998966291	73.17224281419
10	0.30068965517241	200	142.43191857347	170.00871556904	54.819303209968	-17.305012323763	45.99673610623
1	0.33846153846154	200	95.238406963239	155.81967441846	36.800586375077	25.348482116445	35.196771263121
2	0.30838323353293	93.54688198231	104.85777498657	117.6422735698	51.562802767069	32.503872650158	59.99702847506
3	0.31303116147309	200	145.67899488828	200	57.383361612862	36.511436657186	18.838627374126
4	0.28245363766049	200	140.42745604909	200	69.056946490386	53.832276436193	51.047995811489
5	0.27414772727273	200	127.42021073694	200	72.326009819431	-9.830933497306	60.550408692876
6	0.2891061452514	200	143.98747818221	154.81434241465	76.129103624032	1.5180661658509	89.226551861599
7	0.32451253481894	24.217207672261	0	200	17.576391774176	-7.7443324957436	9.6874796121076
8	0.31938633193863	200	140.73690803745	191.18250291337	20.317353707777	33.961264805844	-1.5579722321969
9	0.31460674157303	200	55.667678516572	200	8.8745052733767	29.225574370856	47.373595998075
10	0.28774928774929	200	142.89783410617	163.94548871521	49.337372888971	0.46591553269998	-6.0632268538318
1	0.31310344827586	200	119.28288240402	188.77009155795	33.120527737569	24.044475440786	32.950417139497
2	0.30477528089888	167.46711825441	130.28193830676	181.39345294345	73.920236272104	25.424163320198	63.751179373646
3	0.3222683264177	200	182.56311287063	173.10923495862	25.619103029627	36.884117982356	-26.890765041376
4	0.29301075268817	200	146.96994804341	200	6.3023795002722	6.5424919943216	43.814395196512
5	0.28107344632768	200	124.83027579855	200	28.159908669636	-2.5899349383924	16.261124136229
6	0.31284916201117	200	141.45805938198	200	66.321984927901	-2.5294188002297	83.242090375051
7	0.30890804597701	65.430027030702	16.782879089391	170.1982832546	41.212819358441	16.782879089391	-29.801716745397
8	0.29819694868239	200	165.49878952626	190.04655217664	18.285618336999	24.761881488804	-1.1359507367308
9	0.32965517241379	200	102.6915253252	200	5.2645595527043	47.023846808627	35.984283718608
10	0.29428172942817	200	144.02290868956	155.28397380995	44.403635600074	1.1250745833888	-8.6615149052624
1	0.31728045325779	13	73	76	51	-17	-18
2	0.28781204111601	184	172	91	95	-97	-66
3	0.33053221288515	83	4	153	-181	46	-70
4	0.30354609929078	92	50	166	-136	98	-34
5	0.30082417582418	27	60	151	-94	-30	-47
6	0.29023383768913	30	116	128	-76	34	150
7	0.33190271816881	59	158	130	74	-76	192
8	0.30112044817927	121	109	137	45	45	-57
9	0.29208633093525	1	102	168	-91	-26	161
10	0.30846484935438	21	158	4	-27	-9	-127
1	0.31779661016949	64.633329264199	68.294195379498	66.530430005799	51.633329264199	-4.7058046205023	-9.4695699942015
2	0.30193905817175	200	79.797415082247	45.257200842311	41.726920377209	-92.202584917753	-45.742799157689
3	0.29532967032967	0	102.79927365947	81.427381206702	-171.84534134953	98.799273659474	-71.572618793298
4	0.31908831908832	0	153.08637958922	130.43787347026	-126.9486159856	103.08637958922	-35.56212652974
5	0.30028735632184	0	55.155949583422	103.95229651784	-77.365404217658	-4.8440504165777	-47.047703482162
6	0.25972222222222	0	151.76299935911	200	-64.83507187109	35.762999359111	135.24585711234
7	0.31285714285714	125.6	89.6	200	66.6	-68.4	172.8
8	0.31811697574893	144.66840113529	162.80239265114	83.799658192694	23.668401135289	53.802392651143	-53.200341807306
9	0.29861111111111	0	103.88604998932	200	-55.710876796777	1.8860499893185	127.74160893582
10	0.29587482219061	11.758168279061	149.9	0	-9.2418317209387	-8.1	-64.370284127323
1	0.31383737517832	109.28620857393	92.994958706516	78.48090334952	44.652879309734	24.700763327018	11.950473343721
2	0.32147937411095	176.39627979369	30.735015355191	40.845389050833	-23.603720206305	-49.062399727056	-4.4118117914775
3	0.32692307692308	0	169.01252330237	39.623173795356	-128.25359263894	66.213249642901	-41.804207411346
4	0.31759656652361	0	200	98.2417204284	-88.620525833918	94.91252052882	-32.19615304186
5	0.28929068150209	0	84.007402339123	80.318280898164	-45.132934965056	28.851452755701	-23.634015619674
6	0.32222222222222	0	175.74330445723	200	-26.383075045015	23.980305098123	72.958851893674
7	0.28473177441541	162.42339548936	51.781377605518	200	36.823395489364	-37.818622394482	131.22326853236
8	0.32285714285714	130.42752375153	200	55.087127497159	-14.24087738376	46.429718103703	-28.712530695534
9	0.31593406593407	0	121.46822742936	200	-32.820794396802	17.582177440038	94.419488204596
10	0.31586402266289	10.627515282905	145.08983550523	0	-1.1306529961565	-4.8101644947661	-42.259809869686
1	0.31240875912409	117.87793431751	144.10343416189	113.23025314942	8.5917257435736	51.108475455378	34.749349799902
2	0.32416787264834	142.65089241187	0.13185599508105	46.369219783977	-33.74538738182	-30.60315936011	5.5238307331433
3	0.3041018387553	0	187.95928829419	54.548847546034	-79.087909268471	18.946764991813	14.925673750678
4	0.32417582417582	0	200	77.550881220653	-78.991421033357	73.40360765318	-20.690839207747
5	0.27562326869806	0	112.36609496514	60.727922488617	-38.672719260231	28.358692626021	-19.590358409547
6	0.31104651162791	0	192.39983152532	200	-7.3656818750572	16.656527068085	46.230153202918
7	0.32551724137931	149.26648725679	65.293877952482	200	-13.156908232571	13.512500346964	86.765116000855
8	0.3021978021978	110.17522632342	200	37.044177704278	-20.252297428107	37.414603588782	-18.042949792881
9	0.33095577746077	0	139.95455697612	200	-25.238901120029	18.486329546759	79.876065340129
10	0.32348804500703	20.529056075698	143.6749008968	0	9.9015407927928	-1.4149346084311	-8.6889086886196
1	0.31452750352609	109.02194174846	178.16623871648	138.13407049685	-8.8559925690449	34.062804554583	24.903817347424
2	0.32402234636872	101.79783409866	0	61.820356874239	-40.853058313219	-7.7605441814407	15.451137090262
3	0.29284750337382	0	155.70170234183	112.20198699329	-35.28238992584	-32.257585952362	57.653139447252
4	0.30736543909348	0	200	64.505856480488	-64.819016196173	61.597534433258	-13.045024740165
5	0.31187410586552	0	139.4040241831	56.009144922533	-26.926230439161	27.03792921796	-4.7187775660835
6	0.2865090403338	0	200	200	-3.2232938077944	12.787653327619	37.566334635456
7	0.32749326145553	92.765025146724	123.32240660607	200	-56.50146211007	58.028528653585	43.455406366161
8	0.32040229885057	81.206883048098	200	44.127870892383	-28.968343275323	23.702196850925	7.0836931881046
9	0.27077363896848	0	158.35015188456	200	-16.967521155431	18.395594908445	65.069403048799
10	0.29827089337176	42.69869451397	147.33832249597	36.981917053743	22.169638438273	3.6634215991649	36.981917053743
1	0.2867332382311	86.359633236974	189.99542225369	149.12517236109	-22.662308511487	11.82918353721	10.99110186424
2	0.28413793103448	67.534273614732	0	76.641312181605	-34.263560483924	-1.3129318993947	14.820955307366
3	0.28312412831241	0	98.642893060358	174.85389682278	-5.8623359974975	-57.058809281467	62.651909829498
4	0.28690807799443	0	200	65.779700341301	-47.83426109592	47.961173427446	1.2738438608133
5	0.3207810320781	0	166.41061905411	62.395593804113	-15.754619389019	27.006594871003	6.3864488815796
6	0.27496382054993	5.5879268355357	200	200	5.5879268355357	2.1444682566663	23.73813526719
7	0.26720647773279	34.321499027743	183.34548748502	200	-58.44352611898	60.023080878953	23.370066541337
8	0.25994318181818	67.108969342267	200	62.532993566249	-14.097913705831	17.001492226717	18.405122673866
9	0.28571428571429	11.712903557543	172.76119380441	200	11.712903557543	14.411041919849	26.547935933409
10	0.29817158931083	59.774827819165	151.31938337427	75.044574915576	17.076133305195	3.9810608783058	38.062657861833
1	0.31170662905501	50.854375176011	158.82392789042	131.55099317877	-35.505258060963	-31.171494363263	-17.574179182314
2	0.296918767507	46.375847008688	36.763382883258	98.06166137815	-21.158426606044	36.763382883258	21.420349196545
3	0.32416787264834	16.97503441673	23.583200759325	200	16.97503441673	-75.059692301034	50.142345947162
4	0.31062670299728	0	200	84.587208045146	-29.472570268777	33.499172726444	18.807507703845
5	0.30169971671388	3.2541748659322	188.23138296422	88.119161852485	3.2541748659322	21.820763910107	25.723568048373
6	0.28412256267409	33.867136624664	181.06799246313	190.23422133457	28.279209789129	-18.932007536873	-9.7657786654256
7	0.30307262569832	0	200	196.61690949199	-43.991259346124	45.180212301425	-3.3830905080111
8	0.30122116689281	70.406395550159	200	86.762351469746	3.2974262078923	9.2744256786877	24.229357903496
9	0.31837307152875	36.699264715636	177.55749773388	200	24.986361158094	4.7963039294691	0.76774178463088
10	0.25673758865248	68.217551117703	156.56897909777	120.97094661341	8.4427232985383	5.2495957234996	45.926371697837
1	0.30362116991643	77	174	149	-80	-134	-134
2	0.28215767634855	51	116	140	186	-158	151
3	0.31428571428571	97	169	181	134	94	-75
4	0.32584269662921	27	68	27	66	-76	-80
5	0.28294036061026	51	196	100	-168	95	-5
6	0.30027932960894	171	17	52	190	-149	-59
7	0.2993006993007	79	54	141	14	-125	47
8	0.27739251040222	40	55	155	190	-143	-96
9	0.31259044862518	154	193	156	179	95	36
10	0.28551336146273	103	66	101	-39	-175	69
1	0.29519774011299	1.9344157231361	46.900961333048	20.919974364452	-75.065584276864	-127.09903866695	-128.08002563555
2	0.30428571428571	200	0	200	163.2122501297	-150.57549974059	116.18267769402
3	0.26353276353276	200	200	99.846934415723	114.39406109806	75.645716727195	-81.153065584277
4	0.2843137254902	86.4	0	0	59.4	-68.4	-72
5	0.31548480463097	0	200	86.082873012482	-154.29604174932	68.987777336955	-13.917126987518
6	0.30392156862745	200	0	0	121.92477187414	-116.71919003876	-61.620004882962
7	0.28774928774929	71.397173986023	0	139.0091891232	-7.6028260139775	-107.06077761162	-1.9908108767968
8	0.29565217391304	200	0	66.681972716453	170.80520035401	-128.50520035401	-88.318027283547
9	0.27027027027027	200	200	157.20016479995	130.38388317515	55.26760155034	1.2001647999512
10	0.30612244897959	36.717896053957	0	132.73847773675	-66.282103946043	-156.67941831721	31.738477736747
1	0.2983651226158	0	0	0	-54.737228892087	-101.50968998404	-108.57473741939
2	0.28125	200	0	200	146.03835322123	-135.18279549547	103.71173802911
3	0.31114130434783	200	200	1.0723812398543	11.555482039857	3.2155821405683	-98.774553175869
4	0.28591749644381	112.15951780755	0	0	25.75951780755	-29.849010284738	-52.208871730705
5	0.30867709815078	0	200	65.886981054259	-135.36114261299	44.952002014222	-20.195891958223
6	0.31640058055152	200	0	0	52.875182348094	-82.698810693686	-46.584351023896
7	0.2911051212938	59.714920633271	0	121.53152131278	-11.682253352751	-75.668674275948	-17.477667810423
8	0.30422535211268	200	0	0	74.035496078372	-84.331763969848	-97.764976201537
9	0.31016042780749	200	193.22282631916	103.35278459877	37.979901425214	-6.7771736808374	-53.847380201185
10	0.31541725601132	0	0	115.71393736912	-63.843766792879	-111.69325998718	-17.024540367623
1	0.31241283124128	0	0	0	-22.687545432793	-28.18296488956	-57.568379128972
2	0.29873772791024	200	0	200	129.22496255379	-120.79602020325	91.131008880886
3	0.29944289693593	176.63047676016	189.77505972472	0	-23.369523239845	-10.224940275277	-40.121225576622
4	0.28028169014085	107.13599149691	0	0	-5.0235263106383	-4.3407046113468	-38.044868007447
5	0.30027548209366	0	192.65327997681	38.274676447328	-112.04703524888	-7.3467200231941	-27.612304606931
6	0.33242506811989	163.51896694845	0	0	-36.481033051546	-41.384586230049	-28.805367809076
7	0.30028735632184	48.805852945382	0	101.35589168772	-10.909067687889	-58.706293069246	-20.175629625059
8	0.30626780626781	181.29876064333	0	0	-18.70123935667	-42.357219733268	-74.670582527427
9	0.27674750356633	159.44513647877	139.90113949174	37.068491668373	-40.554863521226	-53.32168682742	-66.284292930394
10	0.30945558739255	0	0	93.256453170399	-55.287738757044	-95.054589831233	-22.457484198725
1	0.29740791268759	0	0	0	-19.847395225718	-25.364668400604	-51.811541216075
2	0.3	200	0	182.73204111454	98.192211342724	-108.71641818293	-17.267958885464
3	0.25801952580195	129.06358649722	90.439727660147	10.896100386906	-47.566890262933	-99.335332064576	10.896100386906
4	0.2984441301273	116.41050252221	0	0	9.2745110252946	-2.195168346202	-33.560828608051
5	0.32905982905983	0	138.39126642998	16.125501903391	-58.761161986363	-54.262013546827	-22.149174543936
6	0.30890804597701	130.68603720206	0	0	-32.832929746391	-37.246127607044	-25.924831028169
7	0.30939226519337	52.212240753557	0	71.513145901343	3.4063878081746	-52.835663762322	-29.842745786378
8	0.27864214992928	158.38305656308	0	0	-22.915704080248	-38.121497759941	-67.203524274684
9	0.29369627507163	122.47686936587	91.422887468681	0	-36.968267112905	-48.478252023061	-46.791737468615
10	0.28727770177839	0	0	73.931857628932	-42.350782672563	-85.549130848109	-19.324595541467
1	0.28631875881523	32.707108131571	0	0	32.707108131571	-22.828201560544	-46.630387094468
2	0.28511821974965	200	0	131.46546443983	80.363016994872	-97.844776364635	-51.266576674706
3	0.31869688385269	86.374633605471	0	55.926469605633	-42.68895289175	-90.954816066726	45.030369218727
4	0.27450980392157	103.38817106982	15.329515272073	0	-13.02233145239	15.329515272073	-23.333576583148
5	0.26928471248247	21.341496599166	26.735186990924	0	21.341496599166	-111.65607943905	-27.254143417587
6	0.27517730496454	105.25306684988	0	0	-25.432970352181	-33.521514846339	-23.332347925352
7	0.2977207977208	63.794056633864	0	39.183210819136	11.581815880307	-47.55209738609	-32.329935082207
8	0.34453781512605	145.99998943579	0	0	-12.383067127289	-34.309347983947	-60.483171847216
9	0.31741573033708	107.74869429632	39.504683098354	0	-14.728175069545	-51.918204370327	-12.130398738691
10	0.29941860465116	40.008305347739	0	29.742742899159	40.008305347739	-76.994217763298	-44.189114729773
1	0.32909604519774	109.38539441763	0	0	76.678286286058	-20.545381404489	-41.967348385021
2	0.30876216968011	200	0	82.263695505573	68.811531649233	-88.060298728172	-49.201768934257
3	0.29411764705882	61.752276756197	0	83.512047827207	-24.622356849274	-81.859334460053	27.585578221574
4	0.28888888888889	78.085965263485	40.109105206663	0	-25.302205806332	24.77958993459	-14.465241661122
5	0.31960227272727	50.902459700298	0	0	29.560963101132	-72.246060022104	-19.940881805881
6	0.30906593406593	86.95371316161	0	0	-18.299353688272	-30.169363361705	-20.999113132817
7	0.30458970792768	78.240962357523	0	9.2449125583981	14.446905723659	-42.796887647481	-29.938298260738
8	0.31818181818182	134.85522902123	0	0	-11.14476041456	-30.878413185553	-54.434854662494
9	0.27507163323782	108.79715213777	0	0	1.0484578414414	-61.498895362603	-10.917358864822
10	0.30647482014388	117.45862987597	0	0	77.450324528228	-69.294795986969	-36.928898175998
1	0.31396957123098	186.98268808134	0	0	77.597293663711	-18.49084326404	-37.770613546519
2	0.30307467057101	200	0	30.31107097421	56.894914991194	-79.254268855354	-51.952624531363
3	0.31556195965418	78.587840238366	0	69.332827705152	16.835563482169	-73.673401014048	-14.179220122055
4	0.29661016949153	61.997726049437	58.071855017302	0	-16.088239214048	17.962749810639	-8.3814940690024
5	0.33568406205924	98.508317358096	0	0	47.605857657798	-44.487665173515	-15.554174064335
6	0.29131652661064	105.03010740749	0	0	18.076394245877	-27.152427025535	-18.899201819535
